,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
4864,1,0,3.9,498,43,62,1638,300.0,5047
4865,1,0,3.9,126,30,62,1589,400.0,5047
4866,1,0,3.8,122,30,20,1088,700.0,5047
4867,1,0,3.3,67,3,20,1196,600.0,5047
4868,1,0,4.0,76,40,62,1602,300.0,5047
4869,0,0,3.3,50,3,41,521,400.0,5047
4870,1,0,3.8,190,22,62,1573,250.0,1671
4871,1,0,3.3,394,44,62,1156,400.0,5047
4872,1,0,3.8,41,44,62,832,400.0,4938
4873,1,0,3.8,139,42,62,1591,200.0,136
4874,1,0,3.9,315,30,62,1639,300.0,5047
4875,1,0,4.2,450,30,13,362,400.0,5047
4876,0,1,3.8,169,41,4,1587,1300.0,5047
4877,1,0,4.1,119,22,62,1578,200.0,5047
4878,1,0,4.2,289,3,62,6,400.0,5047
4879,0,0,3.1,117,44,62,235,200.0,5047
4880,0,0,3.3,177,28,20,1222,950.0,5047
4881,1,0,3.9,153,28,41,427,400.0,5047
4882,0,0,4.0,57,42,20,1666,400.0,5047
4883,1,0,3.9,391,44,20,911,750.0,5047
4884,1,0,3.6,207,42,20,1050,500.0,5047
4885,1,0,4.0,166,30,62,1589,400.0,5047
4886,1,0,3.8,57,44,20,1531,700.0,1096
4887,1,0,3.4,34,44,20,1359,650.0,5047
4888,1,0,3.9,97,30,62,1547,200.0,5047
4889,1,0,3.6,95,38,62,1335,300.0,4087
4890,1,0,3.8,41,44,62,235,200.0,5047
4891,0,0,3.8,40,28,62,1547,100.0,5047
4892,0,0,3.8,109,42,13,383,800.0,5047
4893,1,0,3.7,59,22,13,443,600.0,5047
4894,0,1,3.5,32,42,20,1196,1000.0,5047
4895,1,0,3.8,46,30,30,959,400.0,693
4896,1,0,3.9,85,44,62,1156,400.0,5047
4897,1,0,3.9,551,44,62,818,600.0,5047
4898,1,0,2.8,151,44,20,1206,700.0,5047
4899,1,0,3.9,247,30,13,406,400.0,5047
4900,1,0,3.8,46,28,62,1465,450.0,5047
4901,1,0,3.9,386,28,62,1476,600.0,5047
4902,0,0,3.9,152,44,41,575,500.0,5047
4903,1,0,3.9,344,22,62,1196,500.0,1535
4904,1,0,3.0,59,28,20,604,650.0,5047
4905,1,1,4.0,128,22,20,1390,900.0,5047
4906,1,0,3.9,96,38,62,1327,350.0,243
4907,1,0,4.1,609,3,62,1156,400.0,1568
4908,0,0,3.5,70,44,62,1648,200.0,5047
4909,0,0,3.7,36,44,43,1042,400.0,5047
4910,1,0,3.7,132,28,13,504,400.0,5047
4911,1,0,2.8,102,3,62,1196,350.0,5047
4912,0,0,4.2,377,28,62,1589,300.0,5047
4913,1,0,3.9,75,3,62,1451,200.0,5047
4914,1,0,3.9,194,28,20,1589,400.0,5047
4915,0,0,2.3,175,28,20,1156,450.0,5047
4916,1,0,3.9,64,42,62,1072,300.0,5047
4917,0,0,2.8,64,44,62,1589,300.0,5047
4918,1,0,3.9,92,28,62,1602,300.0,5047
4919,1,0,4.2,76,42,62,1517,450.0,5047
4920,0,0,3.8,40,44,20,1561,500.0,5047
4921,0,0,2.8,53,41,3,191,600.0,5047
4922,0,0,3.8,89,42,62,1337,300.0,5047
4923,0,0,2.9,231,28,30,793,800.0,5047
4924,1,0,3.7,51,3,62,1156,300.0,5047
4925,1,0,3.8,75,30,62,1046,300.0,5047
4926,1,0,3.0,72,42,62,323,600.0,3229
4927,0,0,3.6,68,44,41,1033,550.0,5047
4928,0,0,3.8,82,44,62,547,200.0,5047
4929,0,0,2.2,90,3,20,1196,750.0,5047
4930,0,0,2.9,53,44,62,1070,300.0,5047
4931,0,0,3.5,56,3,62,1587,400.0,5047
4932,0,0,3.4,25,28,62,1628,200.0,5047
4933,1,0,2.7,85,28,13,496,500.0,5047
4934,1,0,3.0,57,30,62,1329,400.0,5047
4935,0,0,3.7,91,30,20,1196,900.0,5047
4936,1,0,4.1,205,42,62,817,250.0,5047
4937,0,0,3.8,89,28,62,859,400.0,5047
4938,1,0,3.1,68,30,62,1140,550.0,5047
4939,1,0,3.8,62,24,62,866,350.0,5047
4940,1,1,3.8,256,3,20,73,800.0,5047
4941,1,0,2.3,298,7,62,286,450.0,1180
4942,1,0,3.8,187,28,13,339,500.0,5047
4943,0,1,4.5,3902,42,60,889,1000.0,5047
4944,0,1,4.4,1149,0,21,1369,1100.0,5047
4945,1,1,4.1,624,0,21,141,1500.0,5047
4946,0,1,4.0,165,0,4,878,1100.0,5047
4947,1,0,4.6,4650,44,46,32,1500.0,5047
4948,0,1,4.4,1533,42,54,1128,2000.0,5047
4949,0,1,4.5,2225,44,21,1124,1100.0,5047
4950,1,1,4.4,2493,3,57,1343,900.0,5047
4951,1,1,4.4,3870,42,25,713,1600.0,5047
4952,0,1,4.5,6348,44,5,1107,1600.0,5047
4953,1,1,4.4,4315,28,52,625,1600.0,5047
4954,0,1,4.8,4390,42,4,643,1000.0,5047
4955,0,1,4.4,110,42,46,1471,1500.0,5047
4956,0,1,4.6,866,41,54,687,1400.0,5047
4957,0,1,4.6,4947,42,26,803,1800.0,5047
4958,0,1,4.5,1932,42,54,630,1400.0,5047
4959,0,1,4.4,1213,41,53,35,1200.0,5047
4960,0,1,3.9,1771,28,4,899,1300.0,5047
4961,0,1,4.0,2151,42,46,627,1000.0,5047
4962,1,1,4.3,2563,42,4,688,1200.0,5047
4963,1,1,4.2,1365,44,21,123,1400.0,5047
4964,1,1,4.1,587,28,21,688,1200.0,5047
4965,1,1,4.1,1774,42,57,881,1200.0,5047
4966,0,1,4.1,759,40,4,1196,1200.0,5047
4967,0,1,4.2,1192,28,26,979,1200.0,5047
4968,0,1,4.1,1235,42,49,632,1500.0,5047
4969,0,0,3.9,737,43,5,15,1400.0,5047
4970,0,1,3.9,144,42,58,902,1000.0,5047
4971,1,1,4.0,1014,28,58,882,1300.0,5047
4972,0,1,3.9,579,42,60,723,1300.0,5047
4973,0,1,3.9,1388,42,46,718,1400.0,5047
4974,0,0,3.8,103,41,4,878,1500.0,5047
4975,0,0,3.4,97,28,21,1559,1100.0,5047
4976,0,1,3.8,169,41,4,1587,1300.0,5047
4977,0,1,4.4,1154,0,21,1369,1100.0,5047
4978,0,1,4.5,6349,44,5,1107,1600.0,5047
4979,1,1,4.1,625,0,21,141,1500.0,5047
4980,0,1,4.0,165,0,4,878,1100.0,5047
4981,0,1,4.7,10422,42,21,1323,1400.0,5047
4982,0,1,4.5,3903,42,60,889,1000.0,5047
4983,0,1,4.5,2233,44,21,1124,1100.0,5047
4984,1,1,4.5,3130,42,21,1233,1500.0,5047
4985,1,1,4.4,2493,3,57,1343,900.0,5047
4986,0,0,4.3,2349,42,57,886,1400.0,5047
4987,0,1,4.5,6349,44,5,1107,1600.0,5047
4988,1,1,4.9,2184,42,21,134,1500.0,5047
4989,0,1,4.8,4390,42,4,643,1000.0,5047
4990,1,1,4.4,454,44,21,1156,1500.0,5047
4991,0,1,4.6,4965,42,26,803,1800.0,5047
4992,0,1,4.3,1203,28,5,803,1500.0,5047
4993,0,1,4.4,1213,41,53,35,1200.0,5047
4994,0,1,3.9,1774,28,4,899,1300.0,5047
4995,0,1,4.3,958,3,21,1417,1000.0,5047
4996,1,1,4.3,2562,42,4,688,1200.0,5047
4997,1,1,4.2,1365,44,21,123,1400.0,5047
4998,1,1,4.2,541,42,26,1265,1000.0,5047
4999,1,1,4.4,383,42,21,1108,1500.0,5047
5000,1,1,4.1,587,28,21,688,1200.0,5047
5001,0,1,4.1,771,41,21,50,800.0,5047
5002,1,1,4.1,1774,42,57,881,1200.0,5047
5003,0,1,4.1,759,40,4,1196,1200.0,5047
5004,0,1,4.2,1194,28,26,979,1200.0,5047
5005,1,1,4.1,400,42,15,422,1200.0,5047
5006,0,0,3.9,738,43,5,15,1400.0,5047
5007,0,1,3.9,144,42,58,902,1000.0,5047
5008,1,1,4.0,1015,28,58,882,1300.0,5047
5009,0,1,3.9,281,44,21,747,1000.0,5047
5010,0,1,3.9,579,42,60,723,1300.0,5047
5011,0,0,3.8,157,22,47,694,1300.0,5047
5012,0,0,3.9,105,41,4,878,1500.0,5047
5013,0,0,3.4,97,28,21,1559,1100.0,5047
5014,0,1,3.8,169,41,4,1587,1300.0,5047
5015,1,1,3.8,203,66,20,1258,1200.0,5047
5016,1,1,4.2,4733,12,20,1206,1500.0,5047
5017,1,1,4.4,1112,12,21,208,1200.0,5047
5018,1,1,4.5,1401,12,21,558,1700.0,5047
5019,1,0,4.0,3213,12,20,1402,750.0,5047
5020,0,1,4.5,2198,66,20,1103,1800.0,5047
5021,1,1,4.3,3130,49,20,1416,1500.0,5047
5022,0,1,4.4,2119,48,37,1314,2200.0,5047
5023,0,0,4.6,983,49,37,1654,3000.0,5047
5024,1,1,4.0,1913,49,20,1663,2100.0,5047
5025,0,1,4.3,152,78,37,18,2800.0,5047
5026,1,1,4.3,765,48,20,1494,1400.0,5047
5027,0,1,4.4,1065,78,20,1325,1600.0,5047
5028,0,1,4.3,679,66,37,805,2500.0,5047
5029,0,0,4.3,689,49,37,812,3000.0,5047
5030,0,0,4.1,1007,65,20,1231,500.0,5047
5031,0,0,4.3,458,48,25,173,1500.0,5047
5032,0,1,4.2,332,48,21,1375,1000.0,5047
5033,0,1,4.3,614,65,37,1326,3400.0,5047
5034,0,0,4.0,53,66,37,143,2000.0,5047
5035,1,0,4.0,48,8,20,1019,1500.0,5047
5036,1,1,4.0,188,74,21,1361,1300.0,5047
5037,1,0,4.0,164,66,21,1156,1700.0,5047
5038,0,1,4.3,326,66,20,1279,1200.0,5047
5039,1,1,4.3,1048,48,20,981,1600.0,5047
5040,1,1,4.0,929,8,20,1491,800.0,5047
5041,0,0,3.9,183,78,20,1320,2200.0,5047
5042,0,1,3.9,312,65,37,1347,2000.0,5047
5043,0,0,3.1,123,48,21,1304,1200.0,5047
5044,0,0,2.8,252,27,20,1196,1000.0,5047
5045,0,1,3.9,100,65,20,1156,1900.0,5047
5046,0,0,2.8,132,8,20,1440,650.0,5047
5047,0,0,3.9,89,76,20,1393,1400.0,5047
5048,1,0,4.1,118,66,20,640,1000.0,5047
5049,0,0,3.0,108,49,20,1304,800.0,5047
5050,0,0,3.7,145,66,22,571,1000.0,5047
5051,1,0,3.9,158,27,20,608,1300.0,5047
5052,1,1,3.8,198,49,20,982,1600.0,5047
5053,0,1,4.2,271,49,37,994,3000.0,5047
5054,0,0,3.8,67,66,20,1547,500.0,5047
5055,0,1,3.9,106,8,20,585,1000.0,5047
5056,0,0,3.8,52,66,20,1314,1200.0,5047
5057,0,0,2.3,116,66,20,602,650.0,5047
5058,0,1,4.1,339,61,37,999,2500.0,5047
5059,0,1,4.0,324,15,46,1397,1300.0,5047
5060,1,1,4.2,552,73,20,570,1200.0,5047
5061,1,1,4.2,475,15,20,1272,1700.0,5047
5062,1,1,3.8,91,15,20,1429,1800.0,5047
5063,0,1,3.8,102,61,20,1570,1600.0,5047
5064,0,1,3.9,158,15,20,1446,1100.0,5047
5065,1,1,4.3,945,12,13,385,750.0,5047
5066,1,1,4.3,2669,49,13,406,1200.0,5047
5067,1,0,4.2,382,78,13,1478,500.0,5047
5068,0,0,4.6,2263,12,13,495,1100.0,5047
5069,0,1,4.0,1706,12,13,386,1000.0,5047
5070,0,0,4.4,2638,12,13,332,600.0,5047
5071,1,0,4.3,3548,12,13,459,650.0,5047
5072,0,0,4.3,788,12,16,453,900.0,5047
5073,1,0,4.1,461,12,13,345,700.0,5047
5074,1,0,3.9,67,12,10,511,500.0,711
5075,0,0,4.1,526,12,13,427,700.0,5047
5076,1,1,4.2,2840,65,22,1010,800.0,5047
5077,1,1,4.4,693,49,22,8,1700.0,5047
5078,0,0,4.5,3573,76,13,338,900.0,5047
5079,1,0,4.4,1093,48,1,179,600.0,5047
5080,0,1,4.1,564,49,22,1349,2500.0,5047
5081,0,0,4.3,523,48,1,1504,1400.0,5047
5082,0,0,4.3,67,65,13,480,400.0,5047
5083,0,0,4.2,164,78,13,499,750.0,5047
5084,1,0,4.1,115,66,13,169,700.0,5047
5085,1,0,4.3,569,78,13,407,700.0,5047
5086,0,0,4.0,1445,49,33,784,500.0,5047
5087,0,0,4.1,388,48,13,332,1100.0,5047
5088,1,0,3.7,66,78,13,483,800.0,5047
5089,0,0,4.0,47,78,13,461,750.0,5047
5090,0,0,4.2,618,8,13,369,500.0,5047
5091,1,0,3.6,95,27,16,373,650.0,5047
5092,1,0,4.2,116,49,14,350,500.0,5047
5093,0,1,3.7,90,48,14,353,1000.0,5047
5094,1,0,3.8,72,8,13,343,650.0,5047
5095,0,0,4.1,104,48,19,471,1200.0,5047
5096,1,0,3.9,462,78,16,340,800.0,5047
5097,0,1,3.9,314,49,13,404,800.0,5047
5098,1,0,4.0,85,65,35,442,400.0,5047
5099,1,0,4.3,1133,27,13,438,800.0,5047
5100,1,0,3.8,96,78,13,420,600.0,5047
5101,1,0,3.8,37,78,20,213,400.0,5047
5102,0,0,3.7,145,66,22,571,1000.0,5047
5103,0,0,3.9,74,76,13,376,500.0,5047
5104,1,0,3.4,122,65,13,362,600.0,5047
5105,0,0,4.2,115,78,22,1074,1000.0,5047
5106,1,0,3.6,104,8,13,404,800.0,5047
5107,1,0,4.1,125,49,22,658,900.0,5047
5108,1,0,3.8,260,49,13,332,700.0,5047
5109,0,0,3.6,46,8,13,332,350.0,5047
5110,1,1,4.7,4677,15,59,1458,1300.0,5047
5111,1,0,4.3,655,15,17,427,750.0,5047
5112,1,0,4.1,153,81,13,455,300.0,5047
5113,1,1,4.3,860,15,22,659,1000.0,5047
5114,1,0,4.2,740,15,13,406,750.0,5047
5115,0,1,3.9,297,73,13,455,750.0,5047
5116,0,0,4.0,44,81,13,487,1100.0,5047
5117,1,0,4.2,255,81,13,401,500.0,5047
5118,1,0,4.1,128,81,29,235,650.0,5047
5119,1,0,3.1,57,20,72,1268,400.0,5047
5120,1,0,3.8,97,81,29,1465,750.0,5047
5121,1,0,4.0,3213,12,20,1402,750.0,5047
5122,1,0,3.8,101,81,29,1190,500.0,5047
5123,1,0,3.3,73,59,29,1470,750.0,5047
5124,1,0,4.1,291,43,62,328,600.0,5047
5125,1,1,4.4,2866,20,20,109,750.0,3723
5126,1,0,3.7,75,20,62,1156,300.0,5047
5127,1,0,3.9,58,26,29,1113,600.0,5047
5128,1,0,4.3,423,26,33,779,400.0,5047
5129,1,1,4.1,1852,78,13,459,650.0,5047
5130,1,0,4.0,85,65,35,442,400.0,5047
5131,1,0,3.7,270,26,29,1296,500.0,875
5132,1,0,3.4,334,26,20,82,550.0,3890
5133,1,0,4.1,41,12,30,789,150.0,5047
5134,1,0,2.1,254,26,29,1386,500.0,5047
5135,1,0,4.3,7547,12,46,33,1500.0,5047
5136,1,0,3.9,143,58,20,238,800.0,5047
5137,1,0,3.7,266,73,62,1474,400.0,5047
5138,1,0,3.8,61,31,62,1156,400.0,5047
5139,1,0,4.0,51,26,62,1652,200.0,5047
5140,1,0,4.0,1393,26,62,323,600.0,5047
5141,1,0,3.9,239,26,20,1216,800.0,5047
5142,1,1,4.1,94,12,62,928,300.0,5047
5143,1,0,3.8,262,66,20,604,850.0,5047
5144,1,0,2.7,67,59,62,106,400.0,5047
5145,1,0,3.7,89,20,62,1145,400.0,5047
5146,1,0,4.1,474,26,62,235,300.0,5047
5147,1,0,4.0,624,61,35,777,450.0,5047
5148,1,0,4.3,148,78,20,294,650.0,5047
5149,1,0,3.3,156,26,62,868,250.0,5047
5150,1,0,4.4,216,8,41,773,450.0,5047
5151,1,0,4.3,2139,65,20,304,600.0,5047
5152,1,0,4.6,2492,48,20,809,1600.0,5047
5153,1,0,3.7,123,8,43,1670,400.0,5047
5154,1,1,4.7,4677,15,59,1458,1300.0,5047
5155,1,0,4.3,1220,26,20,1488,1200.0,5047
5156,1,1,4.3,376,26,20,1656,1200.0,5047
5157,1,0,3.8,377,66,29,923,450.0,4240
5158,1,0,3.5,98,26,20,1209,600.0,5047
5159,1,0,4.4,223,49,62,319,700.0,5047
5160,1,0,4.3,285,76,62,330,500.0,4478
5161,1,0,4.9,1744,8,30,767,400.0,5047
5162,1,0,3.9,850,20,20,1145,700.0,5047
5163,1,0,3.4,352,18,62,1196,350.0,5047
5164,1,0,3.5,70,81,72,1156,200.0,5047
5165,1,0,3.8,37,78,20,213,400.0,5047
5166,1,0,3.8,106,78,62,322,500.0,5047
5167,1,0,3.6,206,15,62,322,400.0,5047
5168,1,0,4.1,1079,8,66,320,550.0,5047
5169,0,0,4.0,79,12,62,521,500.0,5047
5170,1,0,4.4,635,65,30,956,400.0,5047
5171,0,0,4.3,788,12,16,453,900.0,5047
5172,0,0,4.3,527,12,20,1153,800.0,5047
5173,0,0,4.3,182,12,30,789,400.0,5047
5174,1,0,3.0,144,16,62,242,200.0,5047
5175,1,1,4.4,3656,48,23,1464,1300.0,4951
5176,1,1,4.3,2669,49,13,406,1200.0,5047
5177,1,0,4.4,536,58,29,769,600.0,5047
5178,1,0,3.6,91,26,20,1283,550.0,5047
5179,1,1,4.1,614,15,20,47,1100.0,5047
5180,0,0,3.8,95,12,62,817,500.0,5047
5181,1,0,4.4,1093,48,1,179,600.0,904
5182,1,0,3.9,454,65,62,270,400.0,5047
5183,1,0,4.1,1445,20,20,111,800.0,5047
5184,1,1,4.5,1623,15,20,1008,1300.0,5047
5185,0,0,3.9,32,12,9,221,200.0,5047
5186,1,1,4.5,1401,12,21,558,1700.0,5047
5187,1,0,3.9,61,73,9,214,150.0,5047
5188,1,1,4.0,1913,49,20,1663,2100.0,5047
5189,1,1,4.6,1217,76,21,146,1700.0,5047
5190,1,1,4.4,1842,48,20,1009,1500.0,5047
5191,1,0,3.8,235,73,20,1474,750.0,5047
5192,1,0,3.9,67,12,10,511,500.0,712
5193,1,0,4.0,47,66,30,773,300.0,5047
5194,1,0,3.9,104,78,62,1156,150.0,2418
5195,1,0,4.3,904,78,20,1013,2000.0,5047
5196,0,0,3.0,53,12,62,1597,250.0,5047
5197,1,0,4.2,740,15,13,406,750.0,5047
5198,1,0,3.8,54,14,11,778,400.0,5047
5199,1,0,3.9,189,26,29,918,600.0,2168
5200,1,0,4.1,198,26,20,1544,650.0,5047
5201,1,0,3.8,111,15,30,188,500.0,5047
5202,1,1,3.8,194,76,20,274,800.0,2030
5203,1,1,4.2,2272,76,21,815,1400.0,5047
5204,1,1,3.9,1362,49,37,1156,2100.0,5047
5205,1,1,4.3,2040,49,20,1627,1500.0,5047
5206,1,1,4.2,552,73,20,570,1200.0,5047
5207,1,0,3.9,148,8,41,182,450.0,5047
5208,1,1,4.4,686,26,20,1531,1000.0,5047
5209,1,0,4.0,787,66,62,90,400.0,5047
5210,1,0,4.2,133,15,20,162,1500.0,5047
5211,1,0,3.6,54,20,20,611,600.0,5047
5212,1,1,4.1,860,65,20,1534,1400.0,5047
5213,1,0,3.9,54,8,62,1551,200.0,2597
5214,1,1,4.0,2112,8,27,540,2000.0,5047
5215,1,1,4.2,2924,12,20,970,1000.0,5047
5216,1,0,2.8,109,73,20,616,500.0,5047
5217,1,0,4.0,289,26,30,767,300.0,5047
5218,1,0,4.1,205,78,62,1594,250.0,2708
5219,1,0,3.5,60,20,62,1002,300.0,5047
5220,1,0,4.0,122,12,12,217,400.0,5047
5221,1,1,4.1,525,26,20,619,800.0,5047
5222,1,0,4.0,154,26,20,1272,700.0,5047
5223,1,0,4.3,1379,20,20,1088,700.0,5047
5224,1,0,3.7,42,61,20,602,900.0,5047
5225,1,0,3.9,370,49,70,1121,200.0,5047
5226,1,1,4.3,3485,48,61,646,1700.0,5047
5227,1,0,4.2,382,78,13,1478,500.0,5047
5228,1,1,4.4,1112,12,21,208,1200.0,5047
5229,1,0,4.0,781,12,20,42,650.0,5047
5230,1,0,3.9,205,76,20,1235,500.0,5047
5231,1,0,4.1,159,76,62,1451,300.0,3620
5232,1,0,4.1,1120,8,20,14,1500.0,5047
5233,1,0,3.9,224,12,20,1342,950.0,5047
5234,1,1,4.3,394,8,5,892,1600.0,5047
5235,1,0,4.0,48,8,20,1019,1500.0,5047
5236,1,1,4.4,714,66,20,1090,1000.0,5047
5237,1,0,3.8,59,14,69,853,300.0,3949
5238,1,0,3.8,110,78,62,84,300.0,5047
5239,1,0,3.3,261,73,20,1196,500.0,5047
5240,1,0,4.0,558,26,20,1277,900.0,5047
5241,1,0,2.7,283,26,20,521,700.0,5047
5242,1,0,3.8,74,85,20,672,1000.0,5047
5243,0,1,4.4,2041,48,21,927,1200.0,5047
5244,1,0,3.9,450,20,20,104,700.0,5047
5245,0,0,3.9,234,47,5,996,1000.0,5047
5246,1,0,3.9,205,8,20,1481,800.0,5047
5247,1,1,4.2,4733,12,20,1206,1500.0,5047
5248,0,1,3.8,108,78,4,1196,1400.0,5047
5249,1,0,4.1,63,49,30,767,900.0,5047
5250,1,0,4.2,447,26,20,1530,700.0,5047
5251,0,0,3.8,148,15,12,1652,250.0,5047
5252,1,0,3.9,255,20,20,1097,700.0,5047
5253,1,1,4.3,860,15,22,659,1000.0,5047
5254,1,0,4.1,402,15,20,1378,750.0,5047
5255,1,0,3.9,169,20,62,1399,600.0,5047
5256,1,0,4.3,1708,12,46,711,1300.0,5047
5257,1,0,3.5,62,12,62,266,400.0,5047
5258,1,0,4.0,68,12,30,767,250.0,5047
5259,1,0,3.7,73,65,30,773,350.0,5047
5260,1,1,4.0,929,8,20,1491,800.0,5047
5261,1,0,4.3,783,20,62,1156,300.0,5047
5262,1,1,4.1,853,12,20,1534,1400.0,5047
5263,1,0,3.6,118,66,20,521,500.0,5047
5264,1,0,4.2,131,8,30,956,180.0,5047
5265,1,0,4.2,116,49,14,350,500.0,5047
5266,1,0,3.9,462,78,16,340,800.0,5047
5267,1,0,4.0,175,78,20,266,750.0,5047
5268,1,0,3.8,169,73,62,1416,250.0,5047
5269,1,0,3.0,74,73,20,1156,500.0,5047
5270,1,0,4.2,432,78,14,482,700.0,5047
5271,1,0,4.0,48,26,62,1514,200.0,5047
5272,1,0,4.2,1207,26,13,451,600.0,2323
5273,0,0,4.3,1772,65,20,43,800.0,5047
5274,0,0,4.3,1352,66,20,286,550.0,5047
5275,0,1,4.1,1330,48,21,810,2100.0,5047
5276,0,0,4.5,3573,76,13,338,900.0,5047
5277,0,1,4.4,2266,81,20,21,1100.0,5047
5278,0,0,4.3,1187,65,20,521,550.0,5047
5279,0,1,4.3,519,73,20,1013,1400.0,5047
5280,0,0,4.1,484,61,20,1587,600.0,5047
5281,0,0,4.4,1899,65,30,958,400.0,5047
5282,0,0,4.3,67,65,13,480,400.0,5047
5283,0,0,4.1,358,66,62,1181,400.0,5047
5284,0,0,4.2,164,78,13,499,750.0,5047
5285,0,0,4.1,768,65,20,1376,800.0,5047
5286,0,0,4.0,1445,49,33,784,500.0,5047
5287,1,0,4.0,101,76,62,1023,150.0,5047
5288,0,0,3.9,169,20,20,92,600.0,5047
5289,0,0,4.0,47,78,13,461,750.0,5047
5290,0,0,3.9,155,48,20,1230,600.0,5047
5291,0,0,3.9,53,14,72,181,1200.0,5047
5292,0,0,4.2,618,8,13,369,500.0,5047
5293,0,0,3.6,196,20,20,1156,600.0,5047
5294,0,0,2.7,77,49,62,1235,500.0,5047
5295,0,0,4.0,102,66,20,521,550.0,5047
5296,0,0,4.0,53,15,62,1112,400.0,5047
5297,0,0,3.9,49,20,62,854,400.0,5047
5298,0,0,3.7,61,15,62,868,200.0,5047
5299,0,0,3.9,136,76,20,984,800.0,5047
5300,1,0,4.3,1133,27,13,438,800.0,5047
5301,0,0,3.8,56,20,45,521,500.0,5047
5302,0,0,3.0,108,49,20,1304,800.0,5047
5303,0,0,3.7,145,66,22,571,1000.0,5047
5304,0,0,3.9,122,8,20,1016,500.0,5047
5305,0,0,3.7,161,76,62,235,300.0,5047
5306,0,0,4.0,209,65,20,558,500.0,5047
5307,0,0,2.7,52,20,20,1602,500.0,5047
5308,0,0,3.9,40,8,20,617,500.0,5047
5309,0,0,2.9,46,73,20,1602,550.0,5047
5310,0,0,4.1,399,74,62,1178,300.0,5047
5311,0,0,3.4,8,8,62,1156,450.0,5047
5312,0,0,3.4,10,49,62,1209,350.0,5047
5313,0,0,4.2,220,76,30,956,150.0,5047
5314,0,0,3.8,41,65,62,210,100.0,5047
5315,0,0,3.4,27,49,62,1371,300.0,5047
5316,0,0,4.1,121,66,20,1196,600.0,5047
5317,0,0,3.7,32,14,20,1335,800.0,5047
5318,1,0,3.9,185,14,62,866,350.0,5047
5319,1,1,4.3,1048,48,20,981,1600.0,5047
5320,1,0,2.9,55,48,13,436,650.0,784
5321,1,0,3.7,50,51,20,1554,750.0,5047
5322,1,0,4.2,231,48,2,194,300.0,5047
5323,1,0,3.9,200,26,62,1552,400.0,5047
5324,1,0,3.9,157,85,20,1196,450.0,5047
5325,1,0,3.8,71,26,13,332,500.0,3597
5326,1,0,3.8,106,65,62,1561,200.0,4197
5327,1,0,3.8,362,20,13,383,700.0,5047
5328,1,0,4.3,291,65,72,1392,500.0,5047
5329,1,1,4.2,982,78,21,913,1000.0,5047
5330,1,0,3.8,66,26,62,1571,200.0,3249
5331,1,0,3.5,64,49,71,936,300.0,1712
5332,1,1,4.0,378,15,20,1243,850.0,5047
5333,1,0,3.6,104,8,13,404,800.0,5047
5334,1,0,4.2,121,48,21,1152,1000.0,5047
5335,1,1,2.2,406,49,20,1109,1000.0,5047
5336,1,1,4.4,218,76,20,1529,850.0,5047
5337,1,0,4.2,174,14,20,1151,800.0,5047
5338,1,0,3.9,194,20,20,610,800.0,5047
5339,1,0,3.7,66,78,13,483,800.0,5047
5340,1,0,3.8,260,49,13,332,700.0,5047
5341,1,1,4.0,933,12,21,22,1000.0,5047
5342,1,0,3.5,140,12,20,1156,600.0,5047
5343,1,0,4.2,93,8,62,1561,300.0,5047
5344,1,0,2.8,94,26,20,610,600.0,5047
5345,1,0,3.2,46,78,62,1156,300.0,5047
5346,1,0,4.0,73,20,0,175,250.0,5047
5347,1,0,3.8,62,76,20,1589,400.0,5047
5348,1,1,4.1,452,12,20,1156,600.0,5047
5349,1,0,3.7,161,15,20,604,700.0,5047
5350,1,0,4.1,115,26,14,350,450.0,5047
5351,1,0,3.7,68,8,20,1587,500.0,5047
5352,1,0,4.2,127,8,20,1654,700.0,5047
5353,1,0,4.4,319,12,20,1375,800.0,5047
5354,1,0,3.9,119,20,20,673,1000.0,5047
5355,1,0,3.9,117,78,20,513,600.0,5047
5356,1,0,3.9,55,76,62,256,400.0,5047
5357,1,0,3.1,54,26,29,624,500.0,4578
5358,1,0,4.1,125,49,22,658,900.0,5047
5359,1,0,3.0,110,26,20,51,700.0,5047
5360,1,0,3.8,72,8,13,343,650.0,5047
5361,1,0,3.6,79,65,62,1552,500.0,5047
5362,1,1,3.8,81,78,20,604,800.0,5047
5363,1,0,3.9,306,20,20,609,500.0,5047
5364,1,0,3.1,163,12,62,825,350.0,5047
5365,1,0,4.2,858,78,20,1655,1800.0,5047
5366,1,1,4.0,188,74,21,1361,1300.0,5047
5367,1,0,3.6,82,73,20,1196,500.0,5047
5368,1,0,2.8,142,20,3,181,300.0,5047
5369,1,0,3.9,134,81,20,1537,550.0,5047
5370,1,0,3.7,81,20,62,1571,200.0,5047
5371,1,1,3.8,298,26,20,1222,1200.0,5047
5372,1,1,4.1,765,78,21,29,1200.0,5047
5373,1,0,3.9,158,27,20,608,1300.0,5047
5374,1,1,3.8,198,49,20,982,1600.0,5047
5375,1,0,4.1,391,15,20,544,600.0,5047
5376,1,1,4.1,1053,26,72,709,1400.0,5047
5377,1,0,3.9,430,20,20,1140,550.0,5047
5378,1,1,3.8,203,66,20,1258,1200.0,5047
5379,1,0,3.7,46,61,20,1547,1000.0,5047
5380,1,0,3.5,73,48,45,1476,600.0,5047
